id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
26,20752.826969241527_36167.3391973963,20752.826969241527,36167.3391973963,28782.216691113324,37658.412020766766,8029.3897218717975,1491.072823370465,0.0
27,20607.469359840652_35049.01907466735,20607.469359840652,35049.01907466735,28814.141516348274,37573.29637326832,8206.672156507622,2524.277298600973,0.0
28,20461.704845621374_35578.15029424328,20461.704845621374,35578.15029424328,28819.742636957526,37666.544372649645,8358.037791336152,2088.394078406367,0.0
29,20603.11802415097_35047.86572529181,20603.11802415097,35047.86572529181,28776.34440983167,37737.20451566249,8173.2263856807,2689.3387903706753,0.0
30,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28751.775194393205,37713.06502203795,7182.2000457468785,1993.5441540488682,0.0
31,21638.698136436975_35802.01815354603,21638.698136436975,35802.01815354603,28749.009330761113,37579.82047728486,7110.311194324138,1777.8023237388334,0.0
32,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28722.760498790252,37649.21100307547,7150.533466387878,1925.2493356418418,0.0
33,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28722.760498790252,37649.21100307547,7150.533466387878,1925.2493356418418,0.0
34,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28797.095630596195,37743.281749697344,8355.751905721743,2236.8207395849167,0.0
35,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28818.86400711456,37675.330313602506,8377.520282240108,2168.869303490079,0.0
36,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28774.067542278965,37701.938433393196,7204.492393632638,1982.4175654041173,0.0
37,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,28795.20631501666,37526.78978979085,8376.261736695218,1957.8313372385237,0.0
38,21069.0813301266_36113.4841734187,21069.0813301266,36113.4841734187,28714.89734369339,37569.184914819285,7645.8160135667895,1455.7007414005857,0.0
39,20649.949604818536_36499.18842901314,20649.949604818536,36499.18842901314,28714.89734369339,37569.184914819285,8064.947738874853,1069.996485806143,0.0
40,21633.345047354276_35788.69454864663,21633.345047354276,35788.69454864663,28749.009330761113,37579.82047728486,7115.664283406837,1791.1259286382337,0.0
41,20499.564626755_35743.82704491267,20499.564626755,35743.82704491267,28784.82848544408,37642.33020964051,8285.263858689079,1898.5031647278374,0.0
42,20453.177088943266_36408.66555431137,20453.177088943266,36408.66555431137,28816.31958728317,37617.350522364824,8363.142498339905,1208.6849680534579,0.0
43,20491.016778498_35644.012795902425,20491.016778498,35644.012795902425,28816.31958728317,37617.350522364824,8325.30280878517,1973.3377264623996,0.0
44,20743.06993101063_36383.71606815717,20743.06993101063,36383.71606815717,28734.049791834103,37527.12460585729,7990.979860823474,1143.4085377001174,0.0
