id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
25,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,29979.696593440018,33510.798670916745,8407.469561037644,-2213.162996516883,0.0
26,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,30054.75164169447,33513.07753898047,8482.524609292097,-2210.884128453159,0.0
27,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,30150.030996671056,33510.096787008224,8580.455848024729,-2209.4240809808543,0.0
28,21118.85876219785_35545.5593179476,21118.85876219785,35545.5593179476,29856.132506450685,33503.86979875604,8737.273744252834,-2041.689519191561,0.0
29,20538.176204030475_35605.552777581026,20538.176204030475,35605.552777581026,29946.053098726516,33514.19016471767,9407.87689469604,-2091.362612863355,0.0
30,20701.503155945975_35493.09123119095,20701.503155945975,35493.09123119095,29901.13869148577,33507.462302857675,9199.635535539794,-1985.6289283332735,0.0
31,20706.4079426275_35493.567343985276,20706.4079426275,35493.567343985276,29922.850511577766,33511.76476547052,9216.442568950268,-1981.8025785147547,0.0
32,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29851.925334145868,33537.504547849145,9443.366241346252,-2091.1081392974884,0.0
33,20949.242574897526_36142.96394091827,20949.242574897526,36142.96394091827,29809.355131017117,33630.17137574774,8860.112556119591,-2512.79256517053,0.0
34,20949.44225514005_36159.794220557,20949.44225514005,36159.794220557,29814.598491731635,33683.95410783112,8865.156236591585,-2475.8401127258767,0.0
35,21314.089921841976_35354.96740250118,21314.089921841976,35354.96740250118,29905.575546600918,33511.214150161504,8591.485624758941,-1843.753252339673,0.0
36,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,29832.142234411065,33781.618479351,9413.197656089622,-1787.3399732013277,0.0
37,20684.0523156111_36452.79303875897,20684.0523156111,36452.79303875897,29825.359610425316,33795.94580474145,9141.307294814214,-2656.8472340175213,0.0
38,21127.441611947248_36344.64599952735,21127.441611947248,36344.64599952735,29960.995345620042,33579.81072759007,8833.553733672794,-2764.835271937278,0.0
39,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,29853.779161955175,33749.41897459932,9422.82746133408,-1755.5546269313782,0.0
40,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,30154.676235787436,33523.970273670835,9723.72453516634,-1981.003327859864,0.0
41,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,30058.06949281766,33512.848151258346,8485.842460415286,-2211.1135161752827,0.0
42,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,30117.08376423586,33501.8200974978,8547.508615589533,-2217.7007704912758,0.0
43,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,29873.576148541426,33750.50564320169,9432.232423666974,-1755.9553669107336,0.0
44,20632.440694560173_35227.6422186621,20632.440694560173,35227.6422186621,29915.382952208198,33512.52979507136,9282.942257648025,-1715.112423590741,0.0
45,20461.912506670473_35437.72993111585,20461.912506670473,35437.72993111585,29934.91246428466,33514.17521412131,9472.999957614185,-1923.554716994542,0.0
46,20579.845284350675_35463.47600859553,20579.845284350675,35463.47600859553,29917.221536462654,33512.369314865726,9337.376252111979,-1951.106693729802,0.0
47,20487.757407339024_36437.738245592926,20487.757407339024,36437.738245592926,29919.88289334692,33621.33712707802,9432.125486007895,-2816.4011185149066,0.0
48,20796.470514803477_36160.3508374153,20796.470514803477,36160.3508374153,29832.988587765987,33707.7860550169,9036.51807296251,-2452.5647823984036,0.0
49,20498.17389797465_36421.911447703955,20498.17389797465,36421.911447703955,29982.47157636827,33558.28418173415,9484.297678393617,-2863.627265969808,0.0
50,20850.512586993224_35343.01973964085,20850.512586993224,35343.01973964085,29960.68960045062,33648.293827566624,9110.177013457396,-1694.7259120742237,0.0
51,20584.2572669831_36337.58284159295,20584.2572669831,36337.58284159295,29924.212251173543,33624.185194804944,9339.954984190445,-2713.3976467880057,0.0
52,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29969.95071777032,33642.91791191502,9561.391624970704,-1985.6947752316119,0.0
53,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29969.95071777032,33642.91791191502,9561.391624970704,-1985.6947752316119,0.0
54,20504.704782407476_35719.0120924363,20504.704782407476,35719.0120924363,30008.219630716394,33597.012322209324,9503.514848308918,-2121.9997702269757,3.141592653589793
55,21305.533420850552_35912.424630260175,21305.533420850552,35912.424630260175,29853.779161955175,33749.41897459932,8548.245741104623,-2163.0056556608542,0.0
56,20545.713192802374_35708.36493976496,20545.713192802374,35708.36493976496,29944.584853937493,33637.83375900677,9398.87166113512,-2070.5311807581893,0.0
57,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,30044.781684845275,33513.79871708289,8472.554652442901,-2210.1629503507356,0.0
58,21049.738714711624_36360.642857741754,21049.738714711624,36360.642857741754,30100.773429061654,33499.35721353076,9051.03471435003,-2861.2856442109914,0.0
59,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,30107.724088350667,33513.753680203605,8538.14893970434,-2205.7671877854737,0.0
60,20632.440694560173_35227.6422186621,20632.440694560173,35227.6422186621,29925.23959228068,33513.502771052576,9292.798897720506,-1714.139447609523,0.0
61,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29942.735056489022,33721.69653869228,9534.175963689406,-1906.916148454351,0.0
62,20499.564626755_35743.82704491267,20499.564626755,35743.82704491267,29957.88647484887,33687.9210856228,9458.32184809387,-2055.90595928987,0.0
63,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,29893.690444753323,33749.99894307544,9452.346719878871,-1756.462067036984,0.0
64,20487.524723658677_35760.96927546835,20487.524723658677,35760.96927546835,29948.801072607268,33640.92370511432,9461.276348948591,-2120.0455703540283,0.0
65,21022.156759546375_35878.36107392783,21022.156759546375,35878.36107392783,29957.56108968798,33692.780642280144,8935.404330141606,-2185.580431647686,0.0
66,20596.172164980453_35156.786557333326,20596.172164980453,35156.786557333326,29945.642858878673,33734.379142203004,9349.47069389822,-1422.4074151303212,0.0
67,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29957.88647484887,33687.9210856228,9549.327382049254,-1940.6916015238312,0.0
68,20610.65087084725_35087.89249430535,20610.65087084725,35087.89249430535,29988.792186604947,33721.2005698106,9378.141315757697,-1366.6919244947494,0.0
69,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,30022.50285711208,33651.83639545666,9608.923492357157,-1977.9853118420433,0.0
70,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,30063.06890715672,33679.51429718825,9654.509814357105,-1949.0983899583807,0.0
71,20609.64743077555_35093.07322376385,20609.64743077555,35093.07322376385,29944.508910044573,33747.55931264775,9334.861479269024,-1345.5139111161043,0.0
72,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,29968.754668214446,33719.7788632852,9527.410943339994,-1786.6821468272246,0.0
73,20500.845985051677_36451.832438295474,20500.845985051677,36451.832438295474,30057.24266288982,33620.97592517763,9556.396677838144,-2830.8565131178475,0.0
74,20582.705559467224_35267.0380528965,20582.705559467224,35267.0380528965,30016.787054418095,33589.57033017117,9434.081494950871,-1677.4677227253342,0.0
75,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,30052.11658577892,33620.55051253415,9638.537221023998,-2009.2711947645512,0.0
76,20493.71701010415_36426.670688418846,20493.71701010415,36426.670688418846,30066.065916498435,33621.77863338834,9572.348906394287,-2804.8920550305047,0.0
77,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,30024.01807181976,33515.49065485033,8451.791039417385,-2208.4710125833008,0.0
78,21049.738714711624_36360.642857741754,21049.738714711624,36360.642857741754,30091.175829036038,33512.23238831669,9041.437114324413,-2848.4104694250636,0.0
79,20500.445396886273_35482.05308455165,20500.445396886273,35482.05308455165,30063.06890715672,33679.51429718825,9562.623510270449,-1802.5387873633954,0.0
80,20498.17389797465_36421.911447703955,20498.17389797465,36421.911447703955,30065.21595599267,33579.841877933475,9567.042058018018,-2842.0695697704796,0.0
81,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29939.847211328673,33719.6057062944,9531.288118529057,-1909.0069808522312,0.0
82,20474.413150709603_36428.01735547902,20474.413150709603,36428.01735547902,29934.85383055522,33719.120210971254,9460.440679845618,-2708.8971445077696,0.0
83,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,29898.841401247228,33749.86662429934,9457.497676372775,-1756.594385813085,0.0
84,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,29995.07114283452,33691.5657468668,9553.727417960068,-1814.8952632456276,0.0
85,20493.223109865474_36444.908193538125,20493.223109865474,36444.908193538125,29996.455269282927,33791.41159164082,9503.232159417454,-2653.4966018973064,0.0
86,20470.5857319992_36424.60674511608,20470.5857319992,36424.60674511608,30065.21595599267,33579.841877933475,9594.63022399347,-2844.7648671826028,0.0
87,20538.176204030475_35605.552777581026,20538.176204030475,35605.552777581026,30029.625986914398,33554.11681667496,9491.449782883923,-2051.435960906063,0.0
88,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29957.88647484887,33687.9210856228,9549.327382049254,-1940.6916015238312,0.0
89,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,29931.511060446446,33722.179647379424,9522.95196764683,-1906.4330397672093,0.0
90,20453.177088943266_36408.66555431137,20453.177088943266,36408.66555431137,29934.85383055522,33719.120210971254,9481.676741611955,-2689.5453433401126,0.0
