id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
27,20680.734506772525_36467.600306852226,20680.734506772525,36467.600306852226,28618.287723772544,37585.86723646246,7937.553217000019,1118.2669296102322,0.0
28,21094.732050736653_36391.69798455888,21094.732050736653,36391.69798455888,28811.882441204674,37626.28318331842,7717.150390468021,1234.585198759538,0.0
29,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28686.535477177862,37624.91838407815,8277.976384378246,1996.3056969315148,0.0
30,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28797.095630596195,37743.281749697344,8355.751905721743,2236.8207395849167,0.0
31,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28814.141516348274,37573.29637326832,8372.797791473822,2066.835363155893,0.0
32,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28819.742636957526,37666.544372649645,8378.398912083074,2160.083362537218,0.0
33,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28751.775194393205,37713.06502203795,7182.2000457468785,1993.5441540488682,0.0
34,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28749.009330761113,37579.82047728486,7179.434182114786,1860.2996092957837,0.0
35,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28749.009330761113,37579.82047728486,7179.434182114786,1860.2996092957837,0.0
36,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28722.760498790252,37649.21100307547,7150.533466387878,1925.2493356418418,0.0
37,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28804.095910735712,37528.134889464876,8395.536817936096,1899.5222023182432,0.0
38,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28855.199172363366,37502.61741414095,8413.855447488913,1996.156404028523,0.0
39,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28769.47272712289,37704.08861137357,7172.647746263792,1993.6742655698545,3.141592653589793
40,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28751.35656996418,37633.392433914196,7179.1295375618065,1909.4307664805674,0.0
41,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28774.067542278965,37701.938433393196,7177.2425614198655,1991.5240875894815,3.141592653589793
