id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
96,21373.3860111533_35492.0403313262,21373.3860111533,35492.0403313262,28127.51277224259,37769.01684223561,6754.12676108929,2276.976510909408,0.5422548682838921
97,20770.1261136308_35409.6560121218,20770.1261136308,35409.6560121218,28147.730277626906,37749.727225727904,7377.604163996108,2340.0712136061047,3.2775919618140725
98,21528.8451823496_35973.20692064175,21528.8451823496,35973.20692064175,28127.51277224259,37769.01684223561,6598.66758989299,1795.8099215938564,2.3298205661377325
99,21485.228659568475_35658.26626360662,21485.228659568475,35658.26626360662,28118.874555996437,37780.717703590664,6633.645896427963,2122.451439984041,2.5392547947257795
100,20897.971868110573_36380.56676117905,20897.971868110573,36380.56676117905,28100.601563513417,37793.01898737589,7202.629695402844,1412.452226196845,1.905412420843454
101,21224.1270217431_35913.4460667694,21224.1270217431,35913.4460667694,28147.730277626906,37749.727225727904,6923.603255883805,1836.2811589585035,1.1613699330857208
102,20638.22218156255_36269.06056960527,20638.22218156255,36269.06056960527,28118.874555996437,37780.717703590664,7480.652374433888,1511.6571339853908,2.2042942523632347
103,20501.37719111055_35734.47537162242,20501.37719111055,35734.47537162242,28126.68932457568,37800.6382399347,7625.31213346513,2066.1628683122763,0.32918776611680695
104,21360.742687914175_36115.859847077074,21360.742687914175,36115.859847077074,28147.514052665425,37795.931654699845,6786.77136475125,1680.0718076227713,2.751043540249945
105,21198.55542291485_35359.6745738948,21198.55542291485,35359.6745738948,28147.514052665425,37795.931654699845,6948.958629750574,2436.257080805044,2.0268412329302476
106,21063.5764590966_36121.578417983874,21063.5764590966,36121.578417983874,28144.017950979716,37799.559362374894,7080.441491883117,1677.9809443910199,4.502193618811329
107,20831.584783911574_35541.298319939226,20831.584783911574,35541.298319939226,28144.017950979716,37799.559362374894,7312.433167068142,2258.261042435668,1.0375252943818651
108,21692.317876798952_35731.9479273569,21692.317876798952,35731.9479273569,28144.017950979716,37799.559362374894,6451.700074180764,2067.6114350179923,3.5769032126955373
109,20553.0789380678_35665.420604878076,20553.0789380678,35665.420604878076,28140.50105528129,37803.03270994588,7587.422117213489,2137.612105067805,4.984570484335348
110,21717.997646083775_35863.7633944503,21717.997646083775,35863.7633944503,28158.65939957099,37798.176106448176,6440.661753487217,1934.412711997873,1.6510365611431426
111,20946.035093055576_36146.736916733724,20946.035093055576,36146.736916733724,28161.142710929205,37800.67138523951,7215.107617873629,1653.9344685057877,4.835924795043555
112,20774.845613014928_35099.345995502,20774.845613014928,35099.345995502,28160.498734890378,37808.82149585179,7385.65312187545,2709.475500349792,3.647270697782259
