id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
45,21869.782720606334_35723.043077457434,21869.782720606334,35723.043077457434,28703.16937718232,37682.73494977386,6833.386656575985,1959.6918723164272,-0.0009791238432947935
46,21002.8382251194_35911.0708238809,21002.8382251194,35911.0708238809,28705.137638652664,37591.685195066064,7702.299413533263,1680.6143711851619,-0.6895402929641992
47,21869.782720606334_35723.043077457434,21869.782720606334,35723.043077457434,28705.635342336172,37687.131883794296,6835.852621729839,1964.088806336862,-0.009302630379195875
48,21869.782720606334_35723.043077457434,21869.782720606334,35723.043077457434,28708.180061302908,37691.61734077234,6838.397340696574,1968.5742633149057,-0.0052912085516121365
49,21002.8382251194_35911.0708238809,21002.8382251194,35911.0708238809,28708.537179478655,37590.88781651796,7705.698954359254,1679.816992637061,-0.6899761877279533
50,21005.757901238125_35906.384360653276,21005.757901238125,35906.384360653276,28711.93672030465,37590.090437969855,7706.178819066525,1683.7060773165795,-0.6996470701399993
51,21005.757901238125_35906.384360653276,21005.757901238125,35906.384360653276,28716.072939497564,37589.07459897037,7710.3150382594395,1682.6902383170964,-0.7010393896263061
52,21873.65487842435_35731.38978424895,21873.65487842435,35731.38978424895,28719.72973593288,37714.56556608651,6846.074857508531,1983.1757818375554,-2.0092986681173253
53,21008.286466493377_35901.640830530625,21008.286466493377,35901.640830530625,28720.945837057403,37587.84029951952,7712.659370564026,1686.1994689888961,-0.7170694269852621
54,21873.65487842435_35731.38978424895,21873.65487842435,35731.38978424895,28721.737946309597,37719.06997182671,6848.083067885247,1987.68018757776,-1.9006081215170303
55,21698.79477293735_35728.010470105146,21698.79477293735,35728.010470105146,28725.774437087115,37586.62207482665,7026.979664149763,1858.6116047215037,0.00967921065446875
56,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28730.5587395867,37585.41992489178,7024.5538295534025,1853.5719808140057,0.019104279860672424
57,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28735.269211696454,37584.25379253787,7029.2643016631555,1852.4058484600973,0.0037935096752041986
58,21714.327353379926_35860.3484344231,21714.327353379926,35860.3484344231,28737.183534875898,37724.039604698286,7022.856181495972,1863.6911702751895,-4.98737619227486
59,21702.61759076325_35731.92265907565,21702.61759076325,35731.92265907565,28739.905853416374,37583.12367776493,7037.288262653125,1851.2010186892803,0.003660883375478985
60,21843.539734320177_35713.93596544055,21843.539734320177,35713.93596544055,28740.29432212161,37721.21058592626,6896.754587801432,2007.2746204857103,1.0944542755728368
61,21843.539734320177_35713.93596544055,21843.539734320177,35713.93596544055,28740.29432212161,37721.21058592626,6896.754587801432,2007.2746204857103,1.0944542755728368
62,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28743.680750088635,37717.9443182634,7146.855769229536,2007.5299724596844,5.882988050341418
63,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28744.485893104593,37581.64590601393,7038.480983071295,1849.7979619361577,-0.0010948154016666711
64,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28747.5077075125,37715.22913030063,7150.682726653402,2004.8147844969135,5.831295454405906
65,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28749.009330761113,37579.82047728486,7043.004420727815,1847.9725332070884,0.01840195666577671
66,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28749.009330761113,37579.82047728486,7043.004420727815,1847.9725332070884,0.01840195666577671
67,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28751.775194393205,37713.06502203795,7154.950213534106,2002.6506762342324,5.820273644902315
68,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28753.83301753852,37578.784186750585,7047.828107505222,1846.9362426728112,-0.06842064068224751
69,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28753.83301753852,37578.784186750585,7047.828107505222,1846.9362426728112,-0.06842064068224751
70,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28756.116514625908,37710.83919314575,7159.291533766809,2000.4248473420375,5.843649351637425
71,21604.821226293498_35705.87185074098,21604.821226293498,35705.87185074098,28758.95695343681,37578.53703441109,7154.135727143312,1872.665183670113,0.17512376383610184
72,21604.821226293498_35705.87185074098,21604.821226293498,35705.87185074098,28758.95695343681,37578.53703441109,7154.135727143312,1872.665183670113,0.17512376383610184
73,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28760.53166821061,37708.55164362404,7163.7066873515105,1998.137297820329,5.8868190967753335
74,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28763.26956004568,37578.19637854036,7162.446456469377,1870.0532802680027,0.03688822702480127
75,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28763.26956004568,37578.19637854036,7162.446456469377,1870.0532802680027,0.03688822702480127
76,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28764.004087042074,37758.74853586622,7167.179106182975,2048.334190062509,0.27974782021681666
77,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28764.983739042935,37706.30144969998,7168.158758183836,1995.887103896268,5.9357704360178865
78,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28766.770837365126,37577.76221913837,7165.947733788824,1869.6191208660166,-0.23330159019707772
79,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28766.770837365126,37577.76221913837,7165.947733788824,1869.6191208660166,-0.23330159019707772
80,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28767.735063436936,37757.656552387685,7166.911959860634,2049.513454115331,0.21129105703035483
81,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28769.47272712289,37704.08861137357,7172.647746263792,1993.6742655698545,5.982672132516708
82,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28770.272114684576,37577.328059736385,7169.449011108274,1869.1849614640305,-0.24238048122804037
83,21600.823103576302_35708.143098272354,21600.823103576302,35708.143098272354,28770.272114684576,37577.328059736385,7169.449011108274,1869.1849614640305,-0.24238048122804037
84,21604.821226293498_35705.87185074098,21604.821226293498,35705.87185074098,28771.466039831797,37756.56456890915,7166.6448135383,2050.6927181681676,0.14465032781149412
85,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28774.067542278965,37701.938433393196,7177.2425614198655,1991.5240875894815,6.0231238724351375
86,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28778.768184511155,37699.85091575887,7181.943203652056,1989.4365699551563,6.05606899406604
87,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28782.75265655311,37698.1372922855,7185.927675694013,1987.7229464817865,6.078538066747526
88,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28786.020958404835,37696.79756297311,7189.195977545736,1986.383217169394,6.09323556860061
89,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28789.289260256555,37695.45783366071,7192.464279397456,1985.043487856994,6.106083385986931
90,21085.893215912223_35880.50126953802,21085.893215912223,35880.50126953802,28789.782109545205,37478.104513601385,7703.888893632982,1597.6032440633644,-0.5433432864476044
91,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,28792.53444532657,37744.5999905803,8361.582744705476,2239.6263890495975,-5.858649624895987
92,21085.893215912223_35880.50126953802,21085.893215912223,35880.50126953802,28792.99133453566,37481.85438257927,7707.0981186234385,1601.353113041252,2.5982493671421887
93,21111.65118009535_35176.8603623449,21111.65118009535,35176.8603623449,28797.095630596195,37743.281749697344,7685.444450500847,2566.4213873524423,0.03435986889715581
94,21111.65118009535_35176.8603623449,21111.65118009535,35176.8603623449,28801.656815865812,37741.96350881439,7690.005635770463,2565.1031464694897,0.034359868897198
95,21085.893215912223_35880.50126953802,21085.893215912223,35880.50126953802,28811.76248653005,37570.70290081767,7725.869270617826,1690.2016312796477,-0.5089091668519106
96,21100.152964699377_35885.797161260954,21100.152964699377,35885.797161260954,28814.141516348274,37573.29637326832,7713.988551648898,1687.4992120073657,5.781030782949298
97,21100.152964699377_35885.797161260954,21100.152964699377,35885.797161260954,28816.520546166495,37575.88984571897,7716.367581467119,1690.0926844580172,-0.5021545242303643
98,21694.1802488758_35953.549913824776,21694.1802488758,35953.549913824776,28817.704882494516,37661.84248067346,7123.524633618716,1708.292566848686,0.008672199833627658
99,21295.040850893998_35560.793402959425,21295.040850893998,35560.793402959425,28818.86400711456,37675.330313602506,7523.823156220562,2114.536910643081,-0.023881895169498124
100,21301.7534026861_35543.90039631452,21301.7534026861,35543.90039631452,28819.742636957526,37666.544372649645,7517.9892342714265,2122.6439763351227,0.04448746143225035
101,21692.13909617635_35978.76252105797,21692.13909617635,35978.76252105797,28820.12901183087,37671.04031695932,7127.989915654522,1692.2777959013474,6.251872393518996
102,21690.5080853617_35975.274524229,21690.5080853617,35975.274524229,28748.819938357687,37525.47367917411,7058.311852995987,1550.1991549451122,6.226639406609299
103,21692.13909617635_35978.76252105797,21692.13909617635,35978.76252105797,28740.031573675686,37518.95445850804,7047.892477499336,1540.1919374500649,0.04404572867674306
104,21683.334444608252_35635.01918719155,21683.334444608252,35635.01918719155,28744.4723609347,37521.72494423871,7061.137916326446,1886.7057570471588,0.025376204501090793
105,20650.95091847425_35064.5278709294,20650.95091847425,35064.5278709294,28753.07430594464,37530.20066331422,8102.12338747039,2465.672792384823,0.032098436443911194
106,21425.2513654981_35543.45828760958,21425.2513654981,35543.45828760958,28706.81194397916,37563.96730256599,7281.560578481058,2020.5090149564057,0.00373941698703506
107,21425.2513654981_35543.45828760958,21425.2513654981,35543.45828760958,28706.81194397916,37563.96730256599,7281.560578481058,2020.5090149564057,0.00373941698703506
108,21425.2513654981_35543.45828760958,21425.2513654981,35543.45828760958,28706.81194397916,37563.96730256599,7281.560578481058,2020.5090149564057,0.00373941698703506
109,21289.437123453325_35554.24443136505,21289.437123453325,35554.24443136505,28710.529125965637,37557.082517383926,7421.092002512312,2002.8380860188772,6.242395112028246
110,21100.152964699377_35885.797161260954,21100.152964699377,35885.797161260954,28816.520546166495,37575.88984571897,7716.367581467119,1690.0926844580172,-0.5021545242303643
111,21834.92704657915_35696.181373536274,21834.92704657915,35696.181373536274,28711.622672979556,37656.72896233652,6876.6956264004075,1960.5475888002475,-0.0011210535520871368
112,21840.695899838924_35708.12435876205,21840.695899838924,35708.12435876205,28731.54526785784,37700.456570867915,6890.849368018917,1992.3322121058663,0.5899730888263606
113,21840.695899838924_35708.12435876205,21840.695899838924,35708.12435876205,28731.54526785784,37700.456570867915,6890.849368018917,1992.3322121058663,0.5899730888263606
114,21840.695899838924_35708.12435876205,21840.695899838924,35708.12435876205,28731.54526785784,37700.456570867915,6890.849368018917,1992.3322121058663,0.5899730888263606
115,21702.61759076325_35731.92265907565,21702.61759076325,35731.92265907565,28729.94370364874,37594.57185411908,7027.32611288549,1862.6491950434283,-0.010440471956417952
116,21706.004910033298_35731.847944077774,21706.004910033298,35731.847944077774,28726.92791944297,37598.62439172691,7020.923009409671,1866.7764476491357,0.009948547018470144
117,21604.821226293498_35705.87185074098,21604.821226293498,35705.87185074098,28796.360145899187,37689.57763139625,7191.538919605689,1983.7057806552693,0.05626159700942285
118,21085.893215912223_35880.50126953802,21085.893215912223,35880.50126953802,28792.99133453566,37481.85438257927,7707.0981186234385,1601.353113041252,2.5982493671421887
119,21286.82655634595_35427.52665801597,21286.82655634595,35427.52665801597,28762.771858460972,37533.54148454115,7475.945302115022,2106.0148265251773,-0.007630285664630088
