id,residential_gfa,commercial_gfa,civic_gfa,other_gfa,site_coverage,max_height
kml_15415,36377.9803224,0,0,0,0.7,100
kml_113187,444037.09522,0,0,0,0.7,100
kml_4929,42611.1821552,0,0,0,0.7,100
kml_113188,8368.18134461,0,0,0,0.7,100
kml_104831,121270.701369,0,0,0,0.7,100
kml_5799,97842.3036607,0,0,0,0.7,100
kml_4850,240573.551081,0,0,0,0.7,100
