id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
0,20514.171906553398_35615.30570731625,20514.171906553398,35615.30570731625,28070.915598218293,37720.72528856654,7556.743691664895,2105.4195812502876,0.0
1,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,28049.549635709325,37731.24971355681,7635.9702709544035,2101.4280062581092,0.0
2,20850.825474656576_36393.07662915495,20850.825474656576,36393.07662915495,28086.515549711454,37798.45417008171,7235.6900750548775,1405.3775409267619,0.0
3,20863.835645059902_36407.39834810245,20863.835645059902,36407.39834810245,28119.00751128009,37873.07676392737,7255.171866220189,1465.678415824921,0.0
4,21282.195691989073_36069.478574671026,21282.195691989073,36069.478574671026,28145.782718172897,37934.51273859785,6863.5870261838245,1865.0341639268227,0.0
5,20811.8798947871_35651.79171043052,20811.8798947871,35651.79171043052,28194.815207543004,37629.40089651233,7382.935312755904,1977.609186081805,0.0
6,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28268.565593609244,37832.64662678556,7827.221868734792,2326.1856166731304,0.0
7,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28308.994587690402,37897.60924992454,7867.65086281595,2391.148239812115,0.0
8,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28118.124100730536,37705.08818031293,6545.897068328162,1981.126512879302,0.0
9,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28158.78167002713,37678.910694181344,6586.554637624755,1954.9490267477158,0.0
10,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28241.69680019033,37625.04838171387,6669.469767787956,1901.086714280238,0.0
11,21049.738714711624_36360.642857741754,21049.738714711624,36360.642857741754,28227.383621646804,37776.58700272323,7177.64490693518,1415.9441449814767,0.0
12,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28281.493101167256,37867.98783259337,6711.917952520929,2148.4669646042894,0.0
13,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28315.381967930552,37645.10333221923,6718.5569870714535,1934.6889864155164,3.141592653589793
14,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,28071.056223529544,37736.055699660814,7652.1116452081005,2167.0972471084897,0.0
15,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28071.533676675972,37745.70840192141,7662.974583876356,2117.095714774776,0.0
16,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,28077.27304022934,37777.32264196634,7646.321339608243,2272.3490404356417,0.0
17,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,28160.940353248276,37934.32506747492,7729.98865262718,2429.3514659442226,0.0
18,20472.46409132138_35759.43992359269,20472.46409132138,35759.43992359269,28165.726535280766,37648.857494993215,7693.262443959386,1889.417571400525,0.0
19,20461.704845621374_35578.15029424328,20461.704845621374,35578.15029424328,28194.815207543004,37629.40089651233,7733.11036192163,2051.2506022690504,0.0
