28228.470790038642,37602.58085032574,5.582630184432342,8
28228.470790038642,37602.58085032574,3.729074080688391,2
28228.46263662329,37602.59625436895,8.554753464723373,2
28228.46263662329,37602.59625436895,2.1765414763199393,2
28228.458197485495,37602.60464112069,3.0772844184435484,8
28228.458197485495,37602.60464112069,5.063723132437786,8
28225.598438525736,37607.300457237194,2.9193189490144036,8
28225.598438525736,37607.300457237194,0.9701475607714162,2
28225.598438525736,37607.300457237194,1.5001101601050952,2
28227.38624969921,37604.62984519813,5.159893179659875,8
28227.380580960325,37604.640555004386,1.2133243168203947,2
28227.380580960325,37604.640555004386,2.086556500135269,2
28227.37933427222,37604.64291034096,4.3284615992967,2
28227.37933427222,37604.64291034096,3.504326702047715,2
28227.36215427821,37604.67536807292,6.131584616436419,8
28227.36215427821,37604.67536807292,4.42330025420317,8
28227.337994701276,37604.72101215591,0.5306985789979325,8
28227.337994701276,37604.72101215591,1.505424257430052,8
28227.337994701276,37604.72101215591,11.02035985994023,8
28227.337994701276,37604.72101215591,4.56035895234583,8
28227.332561865478,37604.731276276376,2.8003759987417305,2
28227.332561865478,37604.731276276376,2.6379381513963582,2
28227.31376888525,37604.76678138275,5.992412147192966,8
28227.31376888525,37604.76678138275,0.12636719532356516,8
28227.31376888525,37604.76678138275,4.566696560835456,8
28227.31376888525,37604.76678138275,1.9829265624419314,8
28227.31376888525,37604.76678138275,0.4300047309293034,8
28227.31376888525,37604.76678138275,1.0416291572158698,8
28227.303936783184,37604.78535692668,18.68526086491454,8
28227.303936783184,37604.78535692668,31.726288829897925,2
28227.303936783184,37604.78535692668,88.40891608419709,2
28227.303936783184,37604.78535692668,37.87653671732281,2
28227.303936783184,37604.78535692668,16.47257750843921,8
28227.303936783184,37604.78535692668,8.417774820470834,8
28227.28947472553,37604.81267972963,2.641142077749853,8
28227.285043602962,37604.821051338404,0.03861454667330395,2
28227.281920769023,37604.82695123027,6.32213431301438,2
28227.28092443949,37604.828833570675,5.721497786632186,2
28227.275136394128,37604.83976877966,2.414598253476064,2
28227.26511009529,37604.858711214685,12.446113616883288,8
28227.26511009529,37604.858711214685,8.1104221127124,8
28227.26511009529,37604.858711214685,12.120624165848888,8
28227.26511009529,37604.858711214685,0.48209663697250704,8
28227.242882644387,37604.9007049804,4.446607482634123,2
28227.24067284471,37604.90487989953,12.803158717861622,8
28227.24067284471,37604.90487989953,3.637094331151854,8
28227.24067284471,37604.90487989953,5.203691024424696,8
28227.24067284471,37604.90487989953,1.2532223636272155,8
28227.238014855204,37604.90990157247,3.2593019287062197,2
28227.238014855204,37604.90990157247,3.8404223662811567,2
28227.227027284047,37604.93066011518,2.222318513007374,8
28227.227027284047,37604.93066011518,3.6667495942686297,2
28227.227027284047,37604.93066011518,48.02582043655394,2
28227.227027284047,37604.93066011518,16.0301652900887,8
28227.227027284047,37604.93066011518,21.22350987754908,8
28227.216160800166,37604.95118989074,7.8409759164551645,8
28227.216160800166,37604.95118989074,8.235703122350955,8
28227.216160800166,37604.95118989074,2.156875121460668,8
28227.216160800166,37604.95118989074,5.282986186714619,8
28228.65490462849,37602.23300724714,0.22469530803975407,2
28228.65490462849,37602.23300724714,3.241859108206329,2
28228.6537287733,37602.235228760874,0.07411390099064354,2
28228.64563463432,37602.25052081472,4.168564342472709,2
28228.64563463432,37602.25052081472,93.70471575684964,8
28228.64443719023,37602.25278311582,2.319349379204445,8
28228.63322713543,37602.273961991305,30.417680343504774,2
28228.63322713543,37602.273961991305,7.4123520882462195,8
