id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
26,20655.6137602587_36493.33889187745,20655.6137602587,36493.33889187745,28716.52991873664,37534.888367973785,8060.9161584779395,1041.5494760963338,0.0
27,20584.921794145324_35900.99121704175,20584.921794145324,35900.99121704175,28804.3123723442,37575.2267460822,8219.390578198876,1674.2355290404448,0.0
28,20461.704845621374_35578.15029424328,20461.704845621374,35578.15029424328,28817.704882494516,37661.84248067346,8356.000036873142,2083.692186430184,0.0
29,20436.18812564575_35505.71944302487,20436.18812564575,35505.71944302487,28704.05002597554,37634.49099278395,8267.86190032979,2128.771549759076,0.0
30,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28704.05002597554,37634.49099278395,8262.706301101087,2128.02998267152,0.0
31,21080.835770222475_35878.71135272668,21080.835770222475,35878.71135272668,28790.88166736805,37669.49116241865,7710.045897145574,1790.7798096919723,0.0
32,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28749.009330761113,37579.82047728486,7179.434182114786,1860.2996092957837,0.0
33,21854.422008628568_35689.37362070073,21854.422008628568,35689.37362070073,28722.760498790252,37649.21100307547,6868.338490161685,1959.8373823747388,0.0
34,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28818.86400711456,37675.330313602506,8377.520282240108,2168.869303490079,0.0
35,20492.503226978624_35761.415294893646,20492.503226978624,35761.415294893646,28818.86400711456,37675.330313602506,8326.360780135936,1913.9150187088599,0.0
36,20446.621729159175_35575.05751438117,20446.621729159175,35575.05751438117,28790.88166736805,37669.49116241865,8344.259938208874,2094.433648037477,0.0
37,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28770.13044660352,37663.413928383794,8328.78672172907,2156.952918271367,0.0
38,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28760.53166821061,37708.55164362404,7188.304635808236,1984.5899761904147,0.0
39,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28722.760498790252,37649.21100307547,7150.533466387878,1925.2493356418418,0.0
40,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,28815.502395722866,37516.234044592646,8396.557817401423,1947.2755920403215,0.0
