id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
17,20635.262264046352_36495.99542965555,20635.262264046352,36495.99542965555,28161.552124160327,37801.80383996846,7526.289860113975,1305.8084103129077,0.0
18,20554.736715309624_36471.2841190654,20554.736715309624,36471.2841190654,28239.272638771145,37833.42097355788,7684.535923461521,1362.1368544924771,0.0
19,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28077.27304022934,37777.32264196634,7635.929315354886,2270.8616318539134,0.0
20,20614.750350723276_35053.33229723625,20614.750350723276,35053.33229723625,28140.70330133955,37922.555296593586,7525.952950616273,2869.2229993573346,0.0
21,20620.366124974447_35058.939843494256,20620.366124974447,35058.939843494256,28153.0671554016,37951.58083798511,7532.7010304271535,2892.640994490852,0.0
22,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28165.726535280766,37648.857494993215,7724.382810406314,2142.396484880788,0.0
23,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28190.720148782075,37632.208581724226,7749.376423907623,2125.747571611799,0.0
24,20540.429681711776_35708.58887948168,20540.429681711776,35708.58887948168,28304.07260643835,37902.506066366914,7763.642924726573,2193.9171868852354,0.0
25,20492.503226978624_35761.415294893646,20492.503226978624,35761.415294893646,28122.8302203476,37810.236986428165,7630.326993368977,2048.8216915345183,0.0
26,20676.671220992674_35745.0407186168,20676.671220992674,35745.0407186168,28147.86848086957,37870.129974158364,7471.197259876895,2125.089255541563,0.0
27,20809.722967580776_35663.250508717225,20809.722967580776,35663.250508717225,28245.878715209405,37871.90205802269,7436.155747628629,2208.6515493054685,0.0
28,21639.392244101_35819.630735696875,21639.392244101,35819.630735696875,28113.89617396934,37705.57931583529,6474.5039298683405,1885.9485801384144,0.0
29,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28157.59712302794,37682.73238053099,6585.370090625565,1958.770713097365,0.0
30,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28222.144319925665,37636.62174466272,6649.917287523291,1912.6600772290913,0.0
31,21049.738714711624_36360.642857741754,21049.738714711624,36360.642857741754,28303.467499496153,37639.18786038332,7253.728784784529,1278.5450026415638,0.0
32,21728.14019083065_35874.76647677407,21728.14019083065,35874.76647677407,28318.083294493976,37663.84655298524,6589.943103663325,1789.0800762111685,0.0
33,21717.997646083775_35863.7633944503,21717.997646083775,35863.7633944503,28190.379956395707,37809.99356339236,6472.382310311932,1946.2301689420565,0.0
34,20584.921794145324_35900.99121704175,20584.921794145324,35900.99121704175,28152.741538118866,37738.72612148374,7567.819743973541,1837.7349044419898,0.0
35,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28162.2073387742,37672.07320520901,6589.980306371825,1948.1115377753813,0.0
36,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28213.653950006257,37641.57252671762,6641.426917603883,1917.6108592839882,0.0
37,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28301.882610519824,37649.340332020976,6732.307461873497,1929.819464031898,0.0
38,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28318.083294493976,37663.84655298524,6721.258313634877,1953.4322071815259,3.141592653589793
39,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28110.06831832965,37761.436301000715,7668.7245934551975,2254.9752908882874,0.0
40,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28131.704184479528,37783.29706315694,7690.360459605075,2276.8360530445134,0.0
41,20492.503226978624_35761.415294893646,20492.503226978624,35761.415294893646,28157.105508212317,37741.591471780586,7664.602281233692,1980.17617688694,0.0
42,20498.17389797465_36421.911447703955,20498.17389797465,36421.911447703955,28194.73418506172,37863.85006471642,7696.560287087068,1441.9386170124635,0.0
43,20498.17389797465_36421.911447703955,20498.17389797465,36421.911447703955,28239.34163619423,37910.58285601467,7741.167738219578,1488.6714083107145,0.0
44,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28211.79020464187,37838.389652808124,7803.231111842255,2209.776965661491,0.0
45,20554.736715309624_36471.2841190654,20554.736715309624,36471.2841190654,28267.1721020612,37918.262008276935,7712.435386751575,1446.9778892115355,0.0
46,20453.177088943266_36408.66555431137,20453.177088943266,36408.66555431137,28240.753293692702,37900.852116424896,7787.576204749435,1492.1865621135294,0.0
47,21692.13909617635_35978.76252105797,21692.13909617635,35978.76252105797,28193.451722830356,37960.19674293078,6501.312626654006,1981.4342218728052,0.0
48,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,28178.913002451973,37865.053543583635,7747.961301830877,2360.0799420529365,0.0
49,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28162.110715366693,37739.20829007704,7720.76699049224,2232.747279964613,0.0
50,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28165.50503527078,37669.863286313295,6595.9298866244535,1950.3424183242169,0.0
51,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28209.428454761484,37644.03890922354,6637.20142235911,1920.0772417899134,0.0
52,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28314.36719512608,37665.83742626915,6742.140162723706,1941.875758835522,0.0
53,20493.223109865474_36444.908193538125,20493.223109865474,36444.908193538125,28197.406272138745,37893.77105530794,7704.183162273272,1448.8628617698123,0.0
54,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,28234.39084808505,37933.57960184884,7815.446269763608,2364.621149296516,0.0
55,20487.524723658677_35760.96927546835,20487.524723658677,35760.96927546835,28198.179745164656,37962.261352333335,7710.65502150598,2201.2920768649856,0.0
56,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28209.428454761484,37644.03890922354,6637.20142235911,1920.0772417899134,0.0
57,20620.366124974447_35058.939843494256,20620.366124974447,35058.939843494256,28166.223421279592,37739.66320385614,7545.857296305145,2680.7233603618806,0.0
58,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28205.225109576808,37646.49132476709,6632.998077174434,1922.5296573334635,0.0
